capsule,scenario,protocol,dwell,arm,arm_order,variant,topic,eval_pool,mean_ms,median_ms,sd_ms,n_iters,iters,binary,cell_id
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 static,3,ours_l01_s1_pv2_r2,philosophy,lcb,49.498,49.498,1.673,2,16,505e4bed/4f66d1c4,ours_l01_s1_pv2_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 static,3,ours_l01_s1_pv2_r2,philosophy,lcb,49.192,49.192,0.843,2,16,505e4bed/4f66d1c4,ours_l01_s1_pv2_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 static,3,ours_l01_s1_pv2_r2,proLaw,lcb,74.281,74.281,0.261,2,16,505e4bed/4f66d1c4,ours_l01_s1_pv2_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 static,3,ours_l01_s1_pv2_r2,proLaw,lcb,73.315,73.315,0.744,2,16,505e4bed/4f66d1c4,ours_l01_s1_pv2_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 static,3,ours_l01_s1_pv2_r2,proLaw,lcb,73.193,73.193,0.139,2,16,505e4bed/4f66d1c4,ours_l01_s1_pv2_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,ALL,lcb,56.078,55.210,3.394,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,ALL,lcb,56.912,56.815,4.388,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,ALL,lcb,56.010,55.406,3.802,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,clinical,lcb,54.531,54.531,1.692,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,clinical,lcb,55.694,55.694,2.857,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,clinical,lcb,55.408,55.408,0.793,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,colmath,lcb,53.692,53.692,0.358,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,colmath,lcb,57.335,57.335,5.615,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,colmath,lcb,52.516,52.516,1.999,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,elecEng,lcb,55.210,55.210,0.023,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,elecEng,lcb,52.711,52.711,0.197,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,elecEng,lcb,54.716,54.716,1.482,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,hsPsych,lcb,54.894,54.894,0.965,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,hsPsych,lcb,55.599,55.599,0.198,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,hsPsych,lcb,55.668,55.668,2.005,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,hsWorldHist,lcb,57.048,57.048,0.906,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,hsWorldHist,lcb,60.135,60.135,2.303,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,hsWorldHist,lcb,58.417,58.417,0.691,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,lcb,lcb,56.731,56.731,1.683,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,lcb,lcb,59.438,59.438,1.086,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,lcb,lcb,55.463,55.463,1.325,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,philosophy,lcb,52.733,52.733,1.514,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,philosophy,lcb,51.287,51.287,0.052,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,philosophy,lcb,51.882,51.882,0.947,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,proLaw,lcb,63.788,63.788,0.240,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,proLaw,lcb,63.094,63.094,0.385,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap SEQ,4,ablation_l01_s2_swapall_nr_noov_p2p_r2,proLaw,lcb,64.008,64.008,0.459,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,ALL,lcb,53.593,53.295,2.855,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,ALL,lcb,54.209,53.878,2.618,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,ALL,lcb,53.699,53.151,1.847,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,clinical,lcb,52.279,52.279,0.356,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,clinical,lcb,53.601,53.601,1.166,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,clinical,lcb,52.320,52.320,0.132,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,colmath,lcb,49.774,49.774,0.119,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,colmath,lcb,52.017,52.017,0.387,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,colmath,lcb,51.505,51.505,0.415,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,elecEng,lcb,54.140,54.140,1.107,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,elecEng,lcb,52.553,52.553,1.361,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,elecEng,lcb,52.541,52.541,0.252,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,hsPsych,lcb,52.841,52.841,1.228,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,hsPsych,lcb,52.046,52.046,1.796,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,hsPsych,lcb,54.609,54.609,0.369,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,hsWorldHist,lcb,54.411,54.411,0.854,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,hsWorldHist,lcb,57.489,57.489,0.616,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,hsWorldHist,lcb,54.009,54.009,0.602,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,lcb,lcb,54.938,54.938,1.194,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,lcb,lcb,55.199,55.199,0.300,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,lcb,lcb,53.273,53.273,0.378,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,philosophy,lcb,50.994,50.994,0.666,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,philosophy,lcb,52.213,52.213,0.736,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,philosophy,lcb,53.749,53.749,1.454,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,proLaw,lcb,59.363,59.363,0.169,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,proLaw,lcb,58.554,58.554,0.137,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 full-orbit swap OVL,5,ablation_l01_s2_swapall_nr_p2p_r2,proLaw,lcb,57.585,57.585,0.083,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swapall_nr_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,ALL,lcb,52.856,53.090,3.229,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,ALL,lcb,53.208,53.117,3.182,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,ALL,lcb,54.656,53.315,7.099,16,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,clinical,lcb,51.275,51.275,1.678,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,clinical,lcb,53.181,53.181,2.630,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,clinical,lcb,65.334,65.334,14.019,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,colmath,lcb,48.530,48.530,0.630,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,colmath,lcb,48.419,48.419,0.048,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,colmath,lcb,49.259,49.259,2.869,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,elecEng,lcb,53.441,53.441,1.601,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,elecEng,lcb,52.963,52.963,0.210,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,elecEng,lcb,53.942,53.942,0.065,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,hsPsych,lcb,53.866,53.866,0.638,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,hsPsych,lcb,54.173,54.173,2.596,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,hsPsych,lcb,51.917,51.917,1.462,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,hsWorldHist,lcb,51.761,51.761,2.667,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,hsWorldHist,lcb,53.349,53.349,0.165,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,hsWorldHist,lcb,53.182,53.182,0.068,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,lcb,lcb,54.093,54.093,0.632,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,lcb,lcb,53.268,53.268,0.206,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260903-001033_perlmutter_20abcdfa,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,lcb,lcb,54.685,54.685,0.797,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-191713_perlmutter_665937df,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,philosophy,lcb,50.775,50.775,0.813,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
20260902-233633_perlmutter_fcef6041,S-C LOO-proLaw-8,schedule (carried-over placement),1,1+2 one-round swap SEQ,8,ablation_l01_s2_swap_t1_noov_p2p_r2,philosophy,lcb,51.001,51.001,0.852,2,16,505e4bed/4f66d1c4,ablation_l01_s2_swap_t1_noov_p2p_r2_trace-7c2656_b64_k8_isolated
