nodes,model,budget_mib,cell_id,expert,copies,rank,node,rows,t1_self,t2_node,t3_remote,t4_forced,gpu_load,cap
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,269,1,8,2,20,1,5,13,1,593,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,292,1,8,2,8,2,2,4,0,593,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,317,1,8,2,11,0,1,10,0,593,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,350,1,8,2,31,1,6,24,0,593,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,356,1,8,2,16,1,5,10,0,593,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,373,1,8,2,2,0,0,2,0,593,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,48,1,9,2,47,2,13,32,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,72,1,9,2,30,2,5,23,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,77,1,9,2,26,2,2,22,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,88,1,9,2,28,2,3,23,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,98,2,9,2,60,7,11,42,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,103,1,9,2,3,0,1,2,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,129,1,9,2,8,0,1,7,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,131,1,9,2,36,1,8,27,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,134,1,9,2,16,1,1,14,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,137,1,9,2,11,0,2,9,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,149,1,9,2,26,2,2,22,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,150,1,9,2,34,4,10,20,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,153,1,9,2,4,0,1,3,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,161,1,9,2,22,1,1,20,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,162,1,9,2,1,0,0,1,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,176,1,9,2,27,2,5,20,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,190,1,9,2,19,0,6,13,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,220,1,9,2,6,2,0,4,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,252,2,9,2,43,9,14,20,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,253,1,9,2,8,0,2,6,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,255,1,9,2,21,0,3,18,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,291,1,9,2,21,0,2,19,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,349,3,9,2,41,7,17,17,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,352,1,9,2,0,0,0,0,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,358,1,9,2,24,1,5,18,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,362,1,9,2,4,0,1,3,0,566,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,3,1,10,2,6,1,1,4,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,9,4,10,2,55,13,42,0,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,10,1,10,2,37,4,8,25,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,38,1,10,2,21,0,4,17,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,54,1,10,2,11,2,2,7,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,76,4,10,2,32,9,23,0,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,85,1,10,2,4,0,0,4,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,111,1,10,2,42,4,14,24,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,113,1,10,2,37,3,2,32,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,127,3,10,2,54,14,33,7,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,139,1,10,2,1,0,0,1,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,144,1,10,2,13,0,1,12,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,151,1,10,2,24,1,4,19,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,183,1,10,2,5,0,2,3,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,189,2,10,2,28,7,11,10,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,201,1,10,2,0,0,0,0,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,221,1,10,2,34,0,4,30,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,229,1,10,2,6,0,1,5,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,237,1,10,2,29,0,4,25,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,308,1,10,2,41,2,2,37,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,318,1,10,2,1,0,0,1,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,332,1,10,2,14,0,2,12,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,335,1,10,2,10,0,0,10,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,344,1,10,2,34,3,7,24,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,360,1,10,2,2,0,0,2,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,366,1,10,2,5,0,0,5,0,546,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,36,1,11,2,88,4,12,71,1,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,37,1,11,2,24,2,4,17,1,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,42,1,11,2,4,0,1,3,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,55,1,11,2,27,1,2,24,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,86,1,11,2,19,1,4,13,1,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,90,1,11,2,14,0,4,10,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,117,1,11,2,6,0,1,4,1,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,123,1,11,2,29,1,6,21,1,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,135,1,11,2,0,0,0,0,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,140,1,11,2,14,1,2,10,1,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,148,1,11,2,2,0,0,2,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,169,1,11,2,19,0,3,16,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,177,1,11,2,40,2,5,33,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,179,1,11,2,8,1,1,6,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,215,1,11,2,14,0,1,12,1,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,223,1,11,2,25,0,7,18,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,247,2,11,2,42,10,23,9,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,259,1,11,2,36,2,7,26,1,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,266,1,11,2,35,3,5,27,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,272,1,11,2,69,1,11,57,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,298,1,11,2,12,1,3,8,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,307,1,11,2,14,1,2,11,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,330,1,11,2,49,2,7,39,1,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,333,1,11,2,3,0,1,2,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,353,1,11,2,1,1,0,0,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,378,1,11,2,0,0,0,0,0,594,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,7,1,12,3,38,1,5,32,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,13,1,12,3,14,1,2,11,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,19,4,12,3,38,11,27,0,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,29,1,12,3,2,0,1,1,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,52,2,12,3,26,7,10,9,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,62,1,12,3,19,1,6,12,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,65,1,12,3,10,0,1,9,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,83,1,12,3,24,2,6,16,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,110,4,12,3,50,10,40,0,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,120,1,12,3,26,4,3,19,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,122,1,12,3,18,0,4,14,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,141,1,12,3,3,0,0,3,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,154,1,12,3,24,1,4,19,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,182,1,12,3,15,0,6,9,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,184,1,12,3,8,0,2,6,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,193,1,12,3,28,2,4,22,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,236,1,12,3,4,0,1,3,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,241,1,12,3,23,1,4,18,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,251,1,12,3,6,0,0,6,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,254,1,12,3,0,0,0,0,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,281,1,12,3,40,0,6,34,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,326,2,12,3,36,6,13,17,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,355,1,12,3,13,0,3,10,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,364,1,12,3,16,3,4,9,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,380,1,12,3,46,0,7,39,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,383,1,12,3,26,1,4,21,0,553,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,12,1,13,3,6,1,1,4,0,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,15,1,13,3,37,2,7,26,2,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,32,2,13,3,45,6,21,18,0,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,74,1,13,3,64,6,20,32,6,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,93,1,13,3,21,0,3,17,1,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,106,1,13,3,19,0,7,11,1,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,118,1,13,3,19,1,4,11,3,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,119,3,13,3,54,15,34,5,0,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,125,1,13,3,40,2,9,27,2,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,130,1,13,3,6,0,2,3,1,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,173,1,13,3,38,3,8,24,3,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,175,1,13,3,32,2,3,24,3,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,192,1,13,3,0,0,0,0,0,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,199,1,13,3,3,0,0,3,0,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,213,1,13,3,5,0,0,5,0,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,245,1,13,3,17,2,0,14,1,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,252,2,13,3,46,6,17,23,0,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,260,1,13,3,26,6,2,18,0,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,295,2,13,3,21,3,8,10,0,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,300,1,13,3,42,4,7,28,3,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,323,1,13,3,8,0,1,6,1,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,325,1,13,3,0,0,0,0,0,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,336,1,13,3,31,1,5,20,5,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,347,1,13,3,32,3,9,15,5,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,371,1,13,3,23,1,5,16,1,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,375,1,13,3,4,0,1,3,0,639,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,31,1,14,3,6,0,1,5,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,35,1,14,3,34,1,9,24,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,43,1,14,3,18,2,5,11,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,97,1,14,3,13,1,1,11,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,112,1,14,3,13,1,1,11,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,126,1,14,3,1,0,0,1,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,128,2,14,3,38,5,17,16,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,132,1,14,3,24,0,3,21,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,155,1,14,3,1,0,0,1,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,178,1,14,3,16,3,4,9,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,180,1,14,3,17,1,1,15,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,198,1,14,3,27,0,5,22,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,226,1,14,3,3,0,0,3,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,231,1,14,3,69,5,11,53,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,244,1,14,3,43,4,8,31,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,246,1,14,3,17,1,1,15,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,250,2,14,3,21,3,10,8,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,280,1,14,3,7,1,0,6,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,296,1,14,3,20,2,4,14,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,306,1,14,3,22,0,3,19,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,310,1,14,3,7,0,2,5,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,316,1,14,3,2,0,0,2,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,339,2,14,3,31,2,16,13,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,340,1,14,3,11,1,1,9,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,342,1,14,3,3,1,0,2,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,349,3,14,3,41,7,30,4,0,505,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,9,4,15,3,43,8,35,0,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,20,1,15,3,14,1,2,11,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,27,1,15,3,0,0,0,0,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,28,1,15,3,10,0,2,8,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,41,1,15,3,14,1,3,10,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,46,1,15,3,30,1,1,28,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,71,1,15,3,3,0,0,3,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,76,4,15,3,39,10,29,0,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,142,1,15,3,14,1,3,10,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,170,1,15,3,22,0,2,20,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,210,2,15,3,37,6,9,22,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,214,1,15,3,37,2,5,30,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,239,1,15,3,17,2,4,11,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,248,1,15,3,9,1,1,7,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,271,1,15,3,43,3,8,32,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,274,1,15,3,20,0,5,15,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,279,1,15,3,0,0,0,0,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,285,1,15,3,14,0,1,13,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,290,1,15,3,27,2,6,19,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,311,1,15,3,42,5,4,33,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,314,1,15,3,5,0,2,3,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,319,1,15,3,24,2,5,17,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,343,1,15,3,8,0,3,5,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,346,1,15,3,36,0,6,30,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,348,1,15,3,17,2,5,10,0,557,612
4,K2,1,ours_l01_s1_pv2_r2_trace-610042_b1_k8_isolated,370,1,15,3,32,3,4,25,0,557,612
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,9,4,0,0,158,41,117,0,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,11,2,0,0,239,22,83,134,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,30,1,0,0,0,0,0,0,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,51,1,0,0,31,2,7,22,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,66,1,0,0,3,0,1,2,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,95,1,0,0,53,4,11,38,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,102,1,0,0,64,2,10,52,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,110,4,0,0,237,67,170,0,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,146,1,0,0,144,8,26,110,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,167,1,0,0,116,6,24,86,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,188,1,0,0,21,1,6,14,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,195,1,0,0,22,0,5,17,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,204,1,0,0,5,0,1,4,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,233,1,0,0,91,3,15,73,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,247,2,0,0,287,27,90,170,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,264,1,0,0,76,4,16,56,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,267,1,0,0,88,9,13,66,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,276,1,0,0,33,1,8,24,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,289,1,0,0,64,3,6,55,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,303,1,0,0,158,8,33,117,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,305,1,0,0,57,1,15,41,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,326,2,0,0,171,20,62,89,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,345,1,0,0,120,6,23,91,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,357,1,0,0,26,1,7,18,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,372,1,0,0,24,2,3,19,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,377,1,0,0,60,3,9,48,0,2348,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,1,1,1,0,34,4,6,24,0,2211,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,50,1,1,0,97,5,17,75,0,2211,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,76,4,1,0,165,40,125,0,0,2211,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,78,1,1,0,85,8,14,63,0,2211,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,80,1,1,0,94,6,17,71,0,2211,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,89,1,1,0,11,1,0,10,0,2211,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,98,2,1,0,187,29,78,80,0,2211,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,108,1,1,0,22,3,1,18,0,2211,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,115,1,1,0,92,6,17,69,0,2211,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,119,3,1,0,328,44,152,132,0,2211,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,124,1,1,0,34,2,5,27,0,2211,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,209,1,1,0,77,5,12,60,0,2211,2516
4,K2,4,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,216,1,1,0,1,1,0,0,0,2211,2516
